ID,Species,Site,Eelgrass,GFI,Group,Detail,Abundance,Biomass
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,4,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,3,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosomatidae,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Sarsamphiascus,2,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Amphiascopsis,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,2,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,28,0.4
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,52,0.4
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,12,0.4
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,184,1.6
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,416,11.6
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,240,5.2
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,568,8
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,4,1.6
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,26,1.9
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,7,0.5
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanomorpha,1,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Decapod,Brachyura,1,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Cladoceran,Podon leuckartii,1,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Eurytemora affinis,1,0.3
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Eurytemora affinis,1,0.2
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Cumacean,Cumacea,1,0.2
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,8,0.3
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,2,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Amphiascus,1,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,2,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Detritus,Rocks/Plastic,1,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,3,0.1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,32,0.4
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,41,0.3
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,160,3.2
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,54,1
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,232,3.7
BPIN27,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,1,0.3
BPIN35,Pink,Qualicum,Noneelgrass,100%,Gammarid,Polycheria,1,0.2
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticus,3,0.5
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN35,Pink,Qualicum,Noneelgrass,100%,Pteropod,Gastropoda,4,2
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Dactylopusia,4,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Scutellidium,24,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Zaus,44,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Zaus,16,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Pseudobradya,24,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Microsetella norvegica,8,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Ectinosoma melaniceps,12,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Tisbe,40,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Tisbe,28,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Barnacle,Balanus glandula,8,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Barnacle,Balanus crenatus,4,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,96,0.4
BPIN35,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,792,5.2
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tigriopus,4,0.4
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,4,0.4
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,48,0.4
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,100,0.4
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Scutellidium,16,0.4
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,136,0.8
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,56,0.4
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,304,3.6
BPIN36,Pink,Qualicum,Noneelgrass,75-100%,Crustacean,Crustacea,4,1.2
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Gammarid,Polycheria,1,0.6
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Gammarid,Cyphocaris,1,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,2,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,2,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Barnacle,Balanus crenatus,1,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Pteropod,Gastropoda,2,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Dactylopusia,1,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Crustacean,Crustacea,1,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Scutellidium,9,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,45,0.2
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,113,0.3
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,8,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,11,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tigriopus,1,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,48,0.1
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,225,2.3
BPIN37,Pink,Qualicum,Noneelgrass,75-100%,Digested food,Digested food,1,0.7
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Calanoid,Eurytemora affinis,1,0.1
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,1,0.1
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Detritus,Rocks/Plastic,3,0.1
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,3,0.1
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Pseudobradya,1,0.1
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,92,0.4
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,176,2
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tigriopus,36,0.4
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,28,0.4
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Scutellidium,8,0.4
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,20,0.4
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Pteropod,Gastropoda,4,0.4
BPIN38,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,292,2.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Detritus,Phaeophyceae,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Detritus,Rocks/Plastic,2,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Cyclopoid/Poecilostomatoid,Oncaea borealis,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticus,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Ectinosoma melaniceps,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Huntemannia jadensis,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Barnacle,Semibalanus balanoides,1,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Barnacle,Balanus glandula,4,0.1
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Pseudobradya,4,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Scutellidium,48,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Zaus,116,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Zaus,240,1.2
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Tisbe,148,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,188,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Tisbe,32,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,160,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,1020,8.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Digested food,Digested food,4,0.4
BPIN39,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Tigriopus,4,0.4
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Harpacticus,1,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Harpacticus,1,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Amphiascopsis,1,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Sarsamphiascus,2,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Pseudobradya,4,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Microsetella norvegica,2,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Ectinosoma melaniceps,5,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Scutellidium,17,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Zaus,41,0.3
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Zaus,89,1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Tisbe,74,0.6
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Harpacticoida,12,0.1
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Harpacticoid,Harpacticoida,245,2.5
BPIN40,Pink,Qualicum,Noneelgrass,50-75%,Pteropod,Gastropoda,1,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Detritus,Rocks/Plastic,1,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,12,1.5
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Pseudobradya,2,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,1,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tigriopus,1,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,55,1.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,10,0.1
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Fish,Neopterygii,4,3.2
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Scutellidium,21,0.4
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,54,0.7
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,44,1.5
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,41,1.6
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,133,2
BPIN41,Pink,Qualicum,Noneelgrass,75-100%,Crustacean,Crustacea,1,0.1
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Cumacean,Cumacea,5,3
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Cumacean,Cumacea,2,0.4
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,10,0.1
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,18,0.1
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,13,0.1
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,16,0.4
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,1,0.6
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,12,0.5
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,6,0.3
BPIN42,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,5,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus glandula,1,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,1,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Gammarid,Cyphocaris,2,0.4
BPIN43,Pink,Qualicum,Eelgrass,100%,Detritus,Phaeophyceae,5,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,2,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Diosaccus spinatus,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Calanoid,Pseudocalanus newmani,1,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Calanoid,Eurytemora affinis,1,0.3
BPIN43,Pink,Qualicum,Eelgrass,100%,Calanoid,Eurytemora,2,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Calanoid,Scolecithricella minor,1,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Digested food,Digested food,1,1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,268,2.5
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,25,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,20,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Polychaete,Polychaeta,1,0.3
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Ectinosoma melaniceps,16,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,26,0.4
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Scutellidium patellarum,23,0.8
BPIN43,Pink,Qualicum,Eelgrass,100%,Calanoid,Pseudocalanus,2,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Sarsamphiascus,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Calanoid,Calanoida,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Spinoncaea ivlevi,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Oncaea borealis,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Cyclopoida,2,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,32,0.4
BPIN43,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Pseudobradya,4,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Pseudobradya,3,0.1
BPIN43,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Diathrodes,2,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus glandula,1,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,1,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,10,0.4
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium patellarum,5,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,5,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,25,0.1
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,50,0.9
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,63,1.2
BPIN44,Pink,Qualicum,Eelgrass,75-100%,Detritus,Rocks/Plastic,1,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,3,0.2
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,13,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,6,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Fish,Neopterygii,1,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,19,0.3
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Polychaete,Polychaeta,1,1.6
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Calanus pacificus,1,0.5
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Calanus pacificus,1,0.7
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Calanoida,5,1.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,6,0.3
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,3,0.5
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,42,0.5
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,29,0.4
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,6,0.3
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Dactylopusia,1,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,2,0.3
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus glandula,3,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,8,0.2
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,20,0.6
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,77,1.9
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,43,1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanomorpha,6,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,2,0.1
BPIN45,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Microsetella rosea,2,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Cumacean,Cumacea,1,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Polychaete,Polychaeta,1,3
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Polychaete,Polychaeta,4,0.9
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus glandula,11,0.5
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus crenatus,9,0.6
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,7,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Euphausiid,Euphausiidae,1,0.2
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Euphausiid,Euphausiidae,1,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,26,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,1,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Semibalanus balanoides,1,0.2
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,2,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,1,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Eurytemora affinis,1,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Fish,Neopterygii,1,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,71,0.6
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Gammarid,Gammaridea,3,0.5
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium patellarum,2,0.1
BPIN46,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,2,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,98,9
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,16,1.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,5,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Parathalestris bulbiseta,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Amphiascus,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Detritus,Rocks/Plastic,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Dactylopusia,2,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Microsetella,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,4,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Calanoida,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Malacostracan,Eumalacostraca,1,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,9,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,11,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,18,0.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,181,4.3
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,79,2.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,199,5.1
BPIN47,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,1,0.1
BPIN49,Pink,Qualicum,Eelgrass,0-25,Harpacticoid,Harpacticoida,1,0.1
BPIN49,Pink,Qualicum,Eelgrass,0-25,Detritus,Rocks/Plastic,4,0.1
BPIN50,Pink,Qualicum,Noneelgrass,25-50%,Harpacticoid,Harpacticus,2,0.1
BPIN50,Pink,Qualicum,Noneelgrass,25-50%,Harpacticoid,Scutellidium,1,0.1
BPIN50,Pink,Qualicum,Noneelgrass,25-50%,Harpacticoid,Harpacticus,1,0.1
BPIN50,Pink,Qualicum,Noneelgrass,25-50%,Fish,Neopterygii,1,4.9
BPIN51,Pink,Qualicum,Noneelgrass,0-25%,Harpacticoid,Tisbe,1,0.1
BPIN51,Pink,Qualicum,Noneelgrass,0-25%,Calanoid,Eurytemora affinis,1,0.1
BPIN51,Pink,Qualicum,Noneelgrass,0-25%,Harpacticoid,Tisbe,4,0.1
BPIN51,Pink,Qualicum,Noneelgrass,0-25%,Ostracod,Ostracoda,1,0.1
BPIN51,Pink,Qualicum,Noneelgrass,0-25%,Fish,Neopterygii,2,0.8
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,13,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Gammarid,Gammaridea,7,0.9
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Gammarid,Gammaridea,11,1.8
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,2,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,28,1.9
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Pseudobradya,1,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,2,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Cumacean,Cumacea,1,0.4
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Insect,Insecta,1,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Barnacle,Balanomorpha,1,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Barnacle,Balanus glandula,4,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Cyclopoid/Poecilostomatoid,Oncaea borealis,1,0.1
