Key,region_name,Station,lon,lat,day,month,year,STN_TIME,Twilight,Net_Type,Mesh_Size(um),Net_Mouth_Dia(m),DEPTH_STRT,DEPTH_END,Bottom Depth(m),Volume Filtered(m3),CTD,NOTES,PI,NumberOfSpecies,SumOfDiversity,ANNE:POLY: >> POLY larvae s1,ANNE:POLY: >> POLY s1,ANNE:POLY: >> POLY s2,ANNE:POLY: >> POLY s3,ARCR:: >> CIRRI s1,ARCR:: >> CRUST larvae s1,ARCR:AMPH: >> AMPHI s1,ARCR:AMPH: >> AMPHI s2,ARCR:AMPH: >> AMPHI s3,ARCR:AMPH:GAMM >> GAMM s1,ARCR:AMPH:GAMM >> GAMM s2,ARCR:AMPH:GAMM >> GAMM s3,ARCR:AMPH:HYPE >> HYPER s1,ARCR:AMPH:HYPE >> HYPER s2,ARCR:AMPH:HYPE >> HYPER s3,ARCR:CLAD: >> CLADO s1,ARCR:COPE: >> COPE other <2mm,ARCR:COPE: >> COPE other >2mm,ARCR:COPE: >> COPEN s1,ARCR:COPE:CALA >> CALA <1mm,ARCR:COPE:CALA >> CALA <3mm>1mm,ARCR:COPE:CALA >> CALA <5mm>3mm,ARCR:COPE:CALA >> CALA >5mm,ARCR:CUMA: >> CUMAC s1,ARCR:CUMA: >> CUMAC s2,ARCR:CUMA: >> CUMAC s3,ARCR:DECA: >> DECA s1,ARCR:DECA: >> DECA s2,ARCR:DECA: >> DECA s3,ARCR:DECA:CARI >> CARID s1,ARCR:DECA:CARI >> CARID s2,ARCR:DECA:CARI >> CARID s3,ARCR:DECA:MYSI >> MYSID s2,ARCR:DECA:MYSI >> MYSID s3,ARCR:EUPH: >> EUPH eggs,ARCR:EUPH: >> EUPH s1,ARCR:EUPH: >> EUPH s2,ARCR:EUPH: >> EUPH s3,ARCR:ISOP: >> ISOPOD s1,ARCR:ISOP: >> ISOPOD s2,ARCR:ISOP: >> ISOPOD s3,ARCR:OSTR: >> OSTRA <3mm,ARCR:OSTR: >> OSTRA >3mm,CHAE:: >> CHAET s1,CHAE:: >> CHAET s2,CHAE:: >> CHAET s3,CHAE:: >> EUKHA s2,CHAE:: >> EUKHA s3,CHAE:: >> PATEL s2,CHAE:: >> PATEL s3,CNID:ANTH: >> ANTH s1,CNID:ANTH: >> ANTH s2,CNID:HYDR: >> MEDUS s1,CNID:HYDR: >> MEDUS s2,CNID:HYDR: >> MEDUS s3,CNID:HYDR:SIPH >> CALYC s1,CNID:HYDR:SIPH >> CALYC s2,CNID:HYDR:SIPH >> CALYC s3,CNID:HYDR:SIPH >> PHYS float >5mm,CNID:HYDR:SIPH >> PHYS s1,CNID:HYDR:SIPH >> PHYS s2,CNID:SCYF: >> SCYPH s1,CNID:SCYF: >> SCYPH s2,CNID:SCYF: >> SCYPH s3,CTEN:: >> CTENO s1,CTEN:: >> CTENO s2,CTEN:: >> CTENO s3,ECHI:: >> ECHIN s1,ECTO:: >> BRYOC s1,MOCE:OCTO: >> CEPH s1,MOCE:OCTO: >> CEPH s2,MOCE:OCTO: >> CEPH s3,MOGA:HETE: >> HETERO s1,MOGA:PTER: >> CLIO s1,MOGA:PTER: >> CLIO s2,MOGA:PTER: >> CLIO s3,MOGA:PTER: >> GYMNO s1,MOGA:PTER: >> GYMNO s2,MOGA:PTER: >> GYMNO s3,MOGA:PTER: >> LIM-- s0,MOGA:PTER: >> LIM-- s1,MOGA:PTER: >> LIM-- s2,MOGA:PTER: >> LIM-- s3,MOLL:: >> MOLL s1,PROT:: >> PROTO s1,PROT:: >> PROTO s2,UROC:LARV: >> LARVAC s1,UROC:LARV: >> LARVAC s2,UROC:LARV: >> LARVAC s3,UROC:THAL: >> DOLIO s1,UROC:THAL: >> DOLIO s2,UROC:THAL: >> DOLIO s3,UROC:THAL: >> SALP s1,UROC:THAL: >> SALP s2,UROC:THAL: >> SALP s3,VERT:PISC: >> PISCES egg s1,VERT:PISC: >> PISCES s1,VERT:PISC: >> PISCES s2,VERT:PISC: >> PISCES s3,XXXX >> Remainder
HAK201498000701,BC Inlets,FZH01,-127.896,51.639,19,6,2014,8:48,Daylight,Bongo VNH,250,0.5,285,0,290,53.19,, ,39,51,2.449,0,0.01263,0.05114,1.13179,0.12032,0,0,0,0,1.32356,15.02839,0.8573,0,1.42703,1.72363,0,0.02227,0,0,0.33469,24.27033,5.70213,0.24365,0,0,0,0.00414,0.00468,0,0,0.09475,0,0,0.10716,0.0331,0,0,0,0,0,0,0.48129,0,0,0,0,0,0.42113,0,1.89509,0,0,0.00714,0,1.40383,0,0,0,0,0.04392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05283,1.14307,0,0,0,0,0,0,0,0.04211,0.03249,0,0,0,0,0,0,0,0,0,0,0,0
HAK201399001201,BC Inlets,PRUTH,-128.091,51.655,8,6,2013,11:02,Daylight,Bongo VNH,250,0.5,72,0,75,11.43,, ,39,30,2.127,0.22397,0,0,0,6.04724,0,0,0,0,0,0,0,0.66352,0,0,0.04199,0.36535,0,0.00252,5.3076,4.65581,0,0,0,0,0,0.1958,0.04357,0,0,0.05512,0,0,0,0.79791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728,0,0,0,0,0,0,0,0,0,0,1.18985,0,0,0,0.10191,0,0,0,0.0378,0,0,0,0,0,0,0,0.00175,0,0.75678,0,0
HAK201399001301,BC Inlets,PRUTH,-128.091,51.655,19,6,2013,11:07,Daylight,Bongo VNH,250,0.5,70,0,75,11.71,,Tow depth on label = 74m ,39,39,2.431,0.43723,0,0.09223,0,3.44321,0,0,0,0,0,1.40905,5.3544,0,0.07208,0,0.23228,0.08471,0,0.00082,4.85438,6.01741,0,0,0,0,0,1.2105,0.04253,0,0,0.1076,0,0,0,0.09837,0,0,0,0.04919,0,0,0,0,0,0,0,0.01537,0,0,0,0,0,1.36635,0.57643,3.94535,0,0,0,0,0,0,0,0,0,0,0,0,0.24594,0,0,0,0,0,0,0,0,0,0,0,0.69684,0,0,0,0.03115,0.28038,0,20.6866,0.01845,0,0,0,0,0,0,0,0.00512,0,0,0,0
HAK201399001401,BC Inlets,PRUTH,-128.091,51.655,29,6,2013,13:29,Daylight,Bongo VNH,250,0.5,70,0,75,9.31,,flow values on label = 389094-392201 ,39,31,2.12,0,0,0,0,8.04297,0,0,0,0,0,0,0,0,0.22556,0,0.67024,0.00859,0,0.00103,10.99135,9.51718,0,0,0,0,0,0,0,0,0,0.20301,0,0,0,0.85069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1203,0.60687,10.67132,0,0,0,0,0,0,0,0,0,3.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87648,0,0,0,0.04812,0,0,6.49624,0,0,0,0,0,0,0,0,0,0,0,0,0
HAK201399001501,BC Inlets,PRUTH,-128.091,51.655,10,7,2013,11:10,Daylight,Bongo VNH,250,0.5,70,0,75,11.68,, Flowmeter reading may be incorrect. Value entered was 21.977 m_.,39,32,2.293,0,0,0,0,4.87671,0,0,0,0,0,0.28253,1.46404,1.30325,0,0,0,0.03014,0,0,5.8959,2.15589,0.09161,0,0,0,0,0.21918,0,0,0.06301,0.05548,0,0,0,1.83288,0,0,0,0.04932,0,0,0,0,0,0,0,0,0,0.00753,0.0899,0,0,0.01644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04603,0.0463,0,0,0,0,0,0,0,0,0,0,1.39726,0,0,0,0.02466,0,0,1.96713,0,0,0,0,0,0,0,0,0.00257,0.15411,0.26969,0,0
HAK201399001601,BC Inlets,PRUTH,-128.091,51.655,19,7,2013,11:33,Daylight,Bongo VNH,250,0.5,72,0,75,12.02,,Flowmeter reading may be incorrect. Value entered was 4.675 m_. Flow values on label = 456928-459202; tow depth on label = 70m ,39,43,2.416,0.63894,0,0,0,10.8619,0,0,0,0,0,0.27454,0,0,0,0,0.29284,0.03061,0,0.00719,3.50507,6.1524,0,0,0,0,0,0.20449,0,0,0.06123,0.05241,0,0,0,0.06789,0,0,0,0,0,0,0,0,0,0.01464,0,0,0,0.05125,0.08735,0,0,1.39367,0.15807,1.92596,0,0,0,0,0,0,0,0,0,4.68552,0.10449,0,0,0.00692,0,0,0,0,0,0,0,0,0,0,1.58403,0,0,0,0.02768,0,0,15.62728,0,0,0,0,0,0,0,0,0.00499,0.05824,0,0,0
HAK201399001801,BC Inlets,PRUTH,-128.091,51.655,10,8,2013,13:10,Daylight,Bongo VNH,250,0.5,70,0,75,11.54,, ,39,30,1.58,0,0,0.09359,0,2.49567,0,0,0,0,0,1.29012,0,0.65719,0,0,0,0.00416,0,0.0025,6.16541,7.83363,0.04766,0,0,0,0,0,0,0,0,0,0,0,0,0.43812,0,0.10399,0,0,0,0,0,0,0,0,0,0,0,0,0.09099,0,0,0.25997,0.07799,0,0,0,0,0,0,0,0,0,0,0,0.21768,0,0.09317,0.02523,0,0,0,0,0,0,0,0,0,0,0.70711,0,0,0,0.02163,0,0,1.52513,0,0,0,0,0,0,0,0,0.0026,0.21664,0,0,0
HAK201399001901,BC Inlets,PRUTH,-128.091,51.655,22,8,2013,13:29,Daylight,Bongo VNH,250,0.5,70,0,75,19.68,,"Flow flagged high, should be around 11.6. Time on label = 15:29 ",39,34,1.95,0.13008,0,0,0,1.46341,0,0,0,0,0,0,0,0.38537,0,0,0.02439,0.00325,0,0.00439,6.38502,2.1769,0,0,0,0,0,0.1089,0,0,0.0374,0.12805,0,0,0,0.0122,0,0.18293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4504,0.45732,0,0,0,0,0,0,0,0,0,0,10.01626,0.19146,0,0.06861,0.06553,0,0,0,0,0,0,0,0,0,0,1.10569,0,0,0,0.00911,0,0,3.30081,0,0,0,0,0,0,0,0,0,0,0,0,0
HAK201399002401,BC Inlets,PRUTH,-128.091,51.655,31,8,2013,15:50,Daylight,Bongo VNH,250,0.5,70,0,75,15.33,,"event number out of sequence, wasn't in original sample list ",39,34,2.499,0.33399,0,0,0,5.34376,0,0,0,0,0,0,0,0,0,0,0.27136,0.1002,0,0,7.89082,12.89602,0,0,0,0,0,0,0,0,0.09602,0.16438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07919,0.54795,0,0,22.04305,1.86888,6.0274,0,0,0,0,0,0,0,0,0,25.71689,1.63862,0,0,0.00543,0,0,0,0,0,0,0,0,0,0,0.35486,0,0,0,0.00501,1.59912,0,13.44292,1.07084,0,0,0,0,0,0,0,0,0.04566,0,0,0
HAK201498002901,BC Inlets,PRUTH,-128.091,51.655,9,6,2014,11:15,Daylight,Bongo VNH,250,0.5,70,0,85,8.85,,CF3329 ,39,39,2.418,1.15706,0,0,0,9.83503,0,0,0,0,3.9774,5.13356,0.64407,1.7139,0.33266,0,0.14464,0.02169,0,0.01085,6.48677,7.26779,0.36271,0,0,0,0,2.51661,0.02814,0,0,0.07119,0,0,0,2.25988,0,0,0,0.13017,0,0,0.72316,0,0,0,0,0,0,0,0.11864,0,0,3.65921,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61469,0,0,0,0.0781,0,0,14.17401,0,0,0,0,0,0,0,0,0.00339,0,0,0,0.21695
HAK201498003001,BC Inlets,PRUTH,-128.091,51.655,19,6,2014,11:50,Daylight,Bongo VNH,250,0.5,70,0,85,11.68,,CF3139.  Flowmeter reading may be incorrect. Value entered was 1.435 m_.,39,42,2.159,0.21918,0,0,0,7.9726,0,0,0,0,0.75342,1.70171,0,0.97397,0.56027,0.28082,0.23288,0.00616,0,0,0.12193,1.4311,0.94006,0,0,0,0,0.03065,0,0,0,0,0,0,0,1.42399,0,0,0,0,0,0,0.27397,0,0,0.01079,0,0,0,0,0,0,0,0.69315,0,1.97774,0,0,0,0,0,0,0,0,0,0,0,0,0.05521,0.00178,0,0,0,0,0,0,0,0,0,0,0.11644,0,0,0,0.01698,0,0,2.9726,0,0,0,0,0,0,0,0,0.00257,0.3339,0,0,0
HAK201498003101,BC Inlets,PRUTH,-128.091,51.655,29,6,2014,12:10,Daylight,Bongo VNH,250,0.5,68,0,85,11.35,,CF3526.  Flowmeter reading may be incorrect. Value entered was 5.382 m_.,39,39,2.164,1.3533,0,0,0,48.49339,0,0,0,0,0,0.29075,0,1.52247,0,0,1.01498,0,0,0.00677,1.15484,5.04668,0,0,0,0,0,2.89533,0,0,0.38907,0,0,0,0,0.75559,0.67665,0,0,0.1015,0,0,0,0,0,0.01665,0,0,0,0,0,0,0,18.61921,0.22026,2.03524,0,0,0,0,0,0,0,0,0,0,0,0,0.09473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1139,0.11571,0,11.4467,0,0,0,0,0,0,0,0,0.00881,0,0,0,0.16916
HAK201498000801,BC Inlets,PRUTH,-128.091,51.655,11,7,2014,14:58,Daylight,Bongo VNH,250,0.5,69,0,75,11.52,, Flowmeter reading may be incorrect. Value entered was 22.357 m_.,39,50,2.753,0.33333,0,0,0,1.27778,0,0,0,0,0,0,0,0.13542,0,0,0,0.03681,0,0.00083,2.19375,2.52335,0.04774,0,0,0,0,0.61936,0,0,0.15972,0,0,0,0,0.04723,0.05556,0,0,0,0,0,0,0,0,0,0,0,0,0.03056,0,0,0,12.77084,2.71702,12.28298,0,0,0,0,0,0,0,0,0,6.11111,0.21806,0,0.02569,0.00361,0,0,0,0,0,0,0,0,0,0,0.11806,0,0,0,0.02917,0,0,2.18056,0,0,0,0,0,0,0,0,0.00781,0.27778,0,0,0
HAK201498000901,BC Inlets,PRUTH,-128.091,51.655,20,7,2014,12:55,Daylight,Bongo VNH,250,0.5,70,0,75,11.68,, Flowmeter reading may be incorrect. Value entered was 20.436 m_.,39,39,2.314,0.27397,0,0,0,3.17808,0,0,0,0,0,0,0,0.68271,0,0,0,0.00685,0,0.00164,3.15371,11.58708,0,0,0,0,0,0.65967,0,0,0.12603,0.05394,0,0,0,0.17534,0,0.67209,0,0,0,0,0.54795,0,0.07671,0,0,0.01541,0.11986,0.00753,0.0899,0,0,0,1.30137,10.13699,0,0,0,0,0,0,0,0,0,0,0.3226,0,0.00466,0.05342,0,0,0,0,0,0,0,0,0,0,0.46575,0,0,0,0.01973,0,0,4.68493,0,0,0,0,0,0,0,0,0,0,0,0,0
HAK201499132201,BC Inlets,PRUTH,-128.091,51.655,1,8,2014,12:32,Daylight,Bongo VNH,250,0.5,70,0,75,13.56,, ,39,38,2.292,0.99115,0,0,0,0.18879,0,0,0,0,0,0.24336,0,0.69424,0,2.54867,0,0.12862,0,0,4.53144,1.67315,0,0,0,0,0,0.0885,0.01836,0,0.10855,0.04779,0,0,0,0.05782,0.0944,0.13644,0,0,0,0,0,0,0,0,0,0,0,0.03245,0,0,0,0.58997,2.47198,18.73894,0,0,0,0,0,0,0,0,0,22.84366,1.48201,0,0.04366,0.04602,0,0,0,0,0,0,0,0,0,0,0.40118,0,0,0,0.03823,0,0,4.15339,0,0,0,0,0,0,0,0,0.00442,0,0,0.94395,0
HAK201498001001,BC Inlets,PRUTH,-128.091,51.655,9,8,2014,11:25,Daylight,Bongo VNH,250,0.5,70,0,75,10.88,,"Phyto, lots of Ceratia. Time on label = 11:55 ",39,40,2.535,1.67647,0,0,0,1.44118,0,0,0,0,0,0.11103,0,0.03585,0,0.79412,0,0.00809,0,0,2.42881,1.94543,0,0,0,0,0,0.2057,0,0,0.06765,0.0579,0,0,0,0.09632,0,0,0,0,0,0,0,0,0.04118,0,0,0,0,0.03235,0.09651,0,0,0.73529,1.01103,8.49265,0,0,0,0,0,0,0,0,0,1.29412,0.11544,0,0.0075,0.04588,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.08324,0,0,10.80882,0,0,0,0,0,0,0,0,0.00276,0,0,0,0
HAK201498001101,BC Inlets,PRUTH,-128.091,51.655,22,8,2014,15:25,Daylight,Bongo VNH,250,0.5,70,0,75,12.53,,"Phyto, lots of Ceratia ",39,44,2.598,0.81724,0,0,0,2.75818,0,0,0,0,0,0.31157,0,0.6364,0,0,0,0.06768,0,0.0069,2.17132,2.96504,0,0,0,0,0,0.73288,0.01987,0,0,0.102,0,0,0,0.52354,0.20431,0,0,0,0,0,0,0,0,0,0,0,0,0.01405,0.0838,0,0,1.91541,1.25698,9.21788,0,0,0,0,0,0,0,0,0,0,0,0,0.00434,0.07968,0,0,0,0,0,0,0,0,0,0,1.73663,0,0,0,0.08121,0,0,17.11093,0,0,0,0,0,0,0,0,0.01437,0.28732,0,0,0
HAK201594002501,BC Inlets,PRUTH,-128.091,51.655,25,6,2015,9:00,Daylight,Bongo VNH,250,0.5,65,0,75,7.08,,"Top says 1/2 sample, so count split adjusted. Poor condition. Flowmeter values on label = 153288-156179 ",39,31,2.404,0,0,0.30508,0,24.76836,0,0,0,0,0,30.76271,12.88136,0,3.22034,0,1.8983,0.02712,0,0.00542,8.39684,27.80563,0,0,0,0,0,0.14294,0.14068,0,0.20791,0.09153,0,0,0,1.6452,1.08475,0.18362,0,0,0,0,0,0,0,0,0,0,0,0,0.29661,0,0,0.05424,1.07345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15548,0,0,26.57627,0,0,0,0,0,0,0,0,0.01695,0,0,0,0
HAK201797005801,BC Inlets,PRUTH,-128.091,51.655,30,8,2017,9:13,Daylight,Bongo VNH,250,0.5,59,0,75,9.88,,CPK1714 ,39,35,1.716,1.55466,0,0,0,1.29555,0,0,0,0,0,0,0,0,0,0,0.25911,0.12955,0,0.00388,16.68598,11.12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02915,0,0,0,0,0,0,0,0,0,0.02733,0,0,0,0.02672,0,0,0,0.26012,0,0,0,0,0.05972,0,0,0,0,0,0,0,0,0,0.10883,0,0,0,0,0,0,0,0,0,0,0,1.65182,0,0,0,0.01943,0,0,5.05263,0,0,0,0,0,0,0,0,0.01923,0.61741,0,0,0
PBS200114002801,BC Inlets,RI1,-127.643,51.437,14,6,2001,22:38,Daylight,Bongo ONH,253,0.58,162,0,200,135.88,27, ,3,30,2.017,0,0,0,0,0.16014,0,0,0,0,0.77716,2.33147,1.34236,0,1.13041,0.4816,0.00236,0.00212,0,0,0.25717,22.56015,1.07743,0.13542,0,0,0,0,0,0,0,0.02061,0.9788,0,0,0.00848,0,0.10244,4.7277,0,0,0,0.0942,0,0,0,0,0,0,0,1.85458,0,0,0,0,0,0,0.03474,0,0,0,0,0,0,0,0,0,0,0,0,0.01325,0,0,0,0,0,0,0,0.20606,0,0,0,0,0,0.00028,0,0,0,0.02543,0,0,0,0,0,0,0,0,0,0,0,0
IOS200604001001,BC Inlets,RI1,-127.635,51.438,9,6,2006,19:53,Daylight,Bongo VNH,236,0.56,250,0,330,40.63,,"wind S x SW 10, tide flooding ",15,26,1.614,0,0.20163,0,0,0.37805,0,0,0,0,0,8.02323,5.64706,0,10.92789,0,0,0.08191,0,0,0.23943,154.47897,24.40955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38395,0,0,0,0,1.89023,0,0,0,0,0,0,0,7.02929,0,0,0.7876,0.31504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200625005601,BC Inlets,RI1,-127.628,51.442,23,8,2006,20:00,Daylight,Bongo VNH,236,0.56,249,0,326,54.87,55, ,2,38,2.167,0,0,0.10716,0.3481,0,0,0,0,0,0,1.50494,1.66211,0,0.63015,0,0,0.24087,0,0,0.50294,10.29628,1.26627,0,0,0,0,0,0.08584,0,0,0,1.21196,0,0,0.02682,0,0,1.57718,0,0,0,0.11664,0,0,0,0,0.01312,0.5103,0,1.30126,0,0,0,0.13851,0,0,0.34409,0,0,0,0,0,0,0,0,0,0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03149,0,0,0,0,0,0,0,0,0.26244,0,0,0
IOS200715009501,BC Inlets,RI1,-127.639,51.439,29,8,2007,7:39,Daylight,Bongo VNH,236,0.56,250,0,353,60.81,94, ,2,50,2.65,0,0,0.02763,0.09045,0.02105,0,0,0,0,0.28943,1.57501,0.74988,0,0.4027,1.07548,0.00526,0.07852,0,0,0.30658,7.60921,0.69528,0,0,0,0,0,0,0,0,0,1.24355,0,0,0.00474,0,0.4223,0.55912,0,0,0,0.10525,0,0,0,0,0,0,0,0,0,0,0,0.22694,0,0,0.07762,0.03881,0,0,0,0,0,0,0,0,0,0,0.01573,0,0,0,0,0,0,0,0,0,0,0,0.19997,0,0,0,0,0,0.07893,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200826009001,BC Inlets,RI1,-127.636,51.44,14,6,2008,9:31,Daylight,Bongo VNH,236,0.56,300,0,320,53.32,89,Thick Sira ,2,40,2.444,0,0,0.05702,0.4126,0.04801,0,0,0,0,0,1.54869,0,0,2.89482,0.36759,0,0.26226,0,0,0.23405,23.17476,1.4546,0.29407,0,0,0,0.0165,0,0,0,0.12934,0,0,0,0.03241,0,0.06527,0.1997,0,0,0,0.36009,0,0,0,0,0.0135,0.63016,0,5.1988,0,0,0,0.25881,0,0,0.39835,0,0,0,0,0,0,0,0,0,0,0,0.00312,0,0,0,0,0,0,0,0,0,0,0.30608,0,0,0,0.24006,0,0,0.08402,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200827012901,BC Inlets,RI1,-127.636,51.439,27,8,2008,0:35,Night,Bongo VNH,236,0.56,319,0,325,126.9,128, ,2,57,2.706,0,0,0.19669,0,0.16139,0,0,0,0,0,0.93856,0.35934,0,1.75659,0.3089,0.04539,0.07334,0,0.00545,0.57351,11.2971,3.66778,0.2736,0,0,0,0,0.2539,0,0,0,0.03593,0,0,0.00504,0,0,1.71284,0,0,0,4.539,0,0,0,0,0,0.26478,0.0111,0.26478,0,0,0,0.65248,0,0,0.03719,0,0.04019,0,0.02831,0,0,0,0,0.0134,0.16548,0.01695,0.00131,0,0,0,0,0,0,0,0,0,0.95823,0.08574,0.76659,0,0,0,0,0,0.14121,0.04085,0,0,0,0,0,0,0,0,0,0,0,0
IOS200908013501,BC Inlets,RI1,-127.643,51.521,2,6,2009,17:45,Daylight,Bongo VNH,236,0.56,323,0,334,74.45,134, ,2,36,2.121,0.17536,0,0.04513,0,0.13754,0,0,0,0,0,2.8368,0,0,2.44997,0,0.05158,0.17365,0,0,0.9236,38.07334,2.19637,0.14614,0,0,0,0,0.05351,0,0,0.34428,1.02244,0,0,0.03611,0,0.32666,0,0,0,0,0.51578,0,0,0,0,0.03868,0,0,14.21625,0,0,0,0,0,0,0.38039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103,0,0,0,0.4642,0,0,0,0,0,0,0,0,0,0,0,0
IOS201520018101,BC Inlets,RI1,-127.639,51.441,4,6,2015,14:49,Daylight,Bongo VNH,236,0.56,300,0,307,53.04,180, ,35,60,2.847,0.19306,0,0.1463,1.34238,2.55807,0,0,0,0,0,7.36169,1.71946,0,4.26485,2.71191,0.15686,0.35091,0,0.00072,1.1292,34.89973,4.181,0,0,0,0.03752,0.05279,0.10995,0,0,0.19005,0.06203,0,0,0.49351,0,0.29412,6.69683,0,0,0,3.13726,0,0,0,0,0.08145,0.63348,0,2.05882,0,0,0,0.95495,1.15611,0,0.26697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20513,0,0,0,0.00627,0,0,0.67572,0.03258,0,0,0,0,0,0,0,0,0,0,0,0
IOS201647016301,BC Inlets,RI1,-127.641,51.441,2,6,2016,7:15,Daylight,Bongo VNH,236,0.56,298,0,303,61.58,162, ,35,66,2.9,0,0,0.12601,0.53101,1.53816,0,0,0,0,1.14323,3.97791,4.46638,0,0.7405,1.27314,0.28061,0.08461,0,0.00145,0.84723,30.69442,7.5123,0.08834,0,0,0,0,0,0,0,0,3.9711,0,0,0.51862,0,0.95745,2.75414,0.00044,0.06983,0,7.69081,0,0,0,0,0.02338,0.90939,0.02286,2.72816,0,0,0.01247,0.60572,0.75187,0,0.45989,0,0,0,0,0,0,0,0,0,0.15915,0,0,0,0,0,0,0,0,0,0,0.45469,0,1.94349,3.15947,0,0,0.01248,0.02721,0,1.16401,0.05612,0,0,0,0,0,0,0,0.00097,0,0,0.91751,0
PBS200114002601,BC Inlets,RI2,-127.552,51.518,14,6,2001,21:14,Daylight,Bongo ONH,253,0.58,149,0,240,150.73,25, ,3,47,2.509,0,0.03652,0.08067,1.44364,0.27174,0,0,0,0,0,0.3951,0.30253,0,0.34733,0.52014,0.0085,0.10063,0,0,0.24117,15.90423,1.84807,0,0,0,0,0,0,0,0,0.00929,0.03025,0,0,0.04841,0,0.42673,0.8496,0,0,0,2.71744,0,0,0,0,0,0,0,0.50156,0,0,0,0.0564,0.01526,0.50952,0.09394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09288,0.15126,0,0,0,0,0.00051,0,0,0.00849,0,0,0,0,0,0,0,0,0.00318,0,0,0,0
PBS200215018101,BC Inlets,RI2,-127.558,51.51,28,6,2002,14:30,Daylight,Bongo VNH,253,0.58,150,0,210,53.44,180, ,3,28,1.484,0,0.0503,0,0.25449,0,0,0,0,0,0,0.98802,0,0,1.59431,1.83683,0,0.06636,0,0,2.23953,9.57605,0.6714,0,0,0,0,0,0,0,0,0,0,0,0,0.02156,0,0.58458,11.25749,0,0,0,0.47904,0,0,0,0,0.01347,0.41916,0,1.49326,0,0,0,0,0,0,0.08832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12856,0
IOS200604000901,BC Inlets,RI2,-127.56,51.52,9,6,2006,19:04,Daylight,Bongo VNH,236,0.56,250,0,325,77.48,,"wind S x SW 10, tide flooding ",15,51,1.976,0,0.31967,0.02168,0.07099,0.03304,0,0,0,0,0,3.24089,1.76562,0.06608,1.78503,1.46529,0.00413,0.05369,0,0.00149,0.05964,49.47065,3.80485,0.23748,0,0,0,0.03098,0.187,0,0,0.06505,0,0,0,0,0,0.87352,4.82189,0.01487,0,0,3.22147,0,0,0,0,0,0.28911,0.01817,1.62623,0,0,0,0.37429,0,0.49561,0.12184,0,0,0,0.09272,0,0,0,0,0.17553,0,0,0,0,0,0,0,0,0,0,0,0.36138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30201,0
IOS200715009601,BC Inlets,RI2,-127.56,51.522,29,8,2007,8:38,Daylight,Bongo VNH,236,0.56,250,0,331,78.55,97, ,2,57,2.994,0,0.03504,0.17721,0,0.30961,0,0,0,0,0,0.80112,0.29026,0,0.04298,0.38141,0.04074,0.14234,0,0.00073,0.96846,11.57839,3.48415,0.07944,0,0,0,0,0,0,0,0,0.05805,0.014,0,0.09289,0,0.11089,0.51509,0,0,0,4.64417,0,0,0,0,0.00917,0.21388,0.03137,0.10694,0,0,0,0.08351,0,0.97772,0.2704,0,0,0,0.06859,0,0,0,0,0,0,0,0.02966,0,0,0,0,0,0,0,0,0.04456,0,0,0.92884,0,0,0,0,0,0.13851,0.011,0,0,0,0,0,0,0,0,0,0,0,0
